epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
354,5432.44,1.31631,1.31725,1.23323,0.79679,0.78134,0.83891,0.56534,0.92799,0.81387,1.00321,0.00147634,0.00147634,0.00147634
355,5923.51,1.31879,1.29541,1.22814,0.79696,0.7794,0.83771,0.56495,0.92901,0.81377,1.00356,0.0014522,0.0014522,0.0014522
356,6414.83,1.32852,1.3526,1.24288,0.79772,0.78182,0.83821,0.56519,0.92812,0.81221,1.00251,0.00142805,0.00142805,0.00142805
357,6906.92,1.31365,1.31849,1.22546,0.80022,0.7824,0.8386,0.56665,0.92833,0.8108,1.0023,0.0014039,0.0014039,0.0014039
358,7395.65,1.32517,1.3518,1.23659,0.80311,0.78037,0.83768,0.56598,0.92848,0.81023,1.00177,0.00137976,0.00137976,0.00137976
359,7885.01,1.33157,1.38716,1.24947,0.80487,0.78134,0.84012,0.56738,0.92829,0.80964,1.00142,0.00135561,0.00135561,0.00135561
360,8372.12,1.292,1.31331,1.21822,0.80982,0.78231,0.84169,0.56753,0.92809,0.8086,1.00128,0.00133146,0.00133146,0.00133146
361,8861.22,1.33082,1.34804,1.24145,0.81303,0.77759,0.84171,0.56716,0.92731,0.80824,1.00071,0.00130732,0.00130732,0.00130732
362,9350.88,1.30892,1.3327,1.22973,0.8131,0.77793,0.84061,0.56639,0.92704,0.80806,1.00099,0.00128317,0.00128317,0.00128317
363,9836.64,1.29843,1.32295,1.20406,0.81164,0.77887,0.84135,0.56752,0.92775,0.80723,1.00152,0.00125902,0.00125902,0.00125902
364,10325.4,1.30185,1.27267,1.23196,0.81263,0.78134,0.84243,0.56749,0.92797,0.80553,1.00181,0.00123488,0.00123488,0.00123488
365,10814.1,1.32157,1.32271,1.23911,0.81577,0.78037,0.84318,0.56831,0.92768,0.80517,1.00226,0.00121073,0.00121073,0.00121073
366,11304.5,1.31382,1.32541,1.23084,0.81676,0.7797,0.84249,0.56831,0.9275,0.8053,1.00216,0.00118659,0.00118659,0.00118659
367,11789.6,1.26752,1.2642,1.19415,0.81481,0.77843,0.84199,0.56824,0.92726,0.80552,1.00135,0.00116244,0.00116244,0.00116244
368,12272.9,1.28816,1.2906,1.21137,0.81334,0.7794,0.84297,0.56951,0.92674,0.80477,1.00075,0.00113829,0.00113829,0.00113829
369,12763.2,1.30788,1.31108,1.21974,0.81883,0.77648,0.84174,0.56831,0.92651,0.80426,1.00042,0.00111415,0.00111415,0.00111415
370,13252.8,1.28258,1.28654,1.20776,0.82054,0.77551,0.84272,0.56969,0.92674,0.80405,1.00077,0.00109,0.00109,0.00109
371,13743.2,1.31934,1.31676,1.22403,0.81564,0.7825,0.84481,0.57012,0.92682,0.80233,1.00062,0.00106585,0.00106585,0.00106585
372,14231.9,1.28448,1.29302,1.21118,0.81862,0.78072,0.84594,0.56998,0.92757,0.80117,1.00081,0.00104171,0.00104171,0.00104171
373,14718.8,1.28341,1.24811,1.20986,0.81857,0.78045,0.84624,0.57115,0.92819,0.80041,1.00122,0.00101756,0.00101756,0.00101756
374,15207,1.28183,1.29685,1.21436,0.8177,0.78037,0.84745,0.57113,0.92704,0.79973,1.00089,0.000993415,0.000993415,0.000993415
375,15696.2,1.30175,1.28613,1.21879,0.81885,0.78037,0.84725,0.57146,0.92805,0.80021,1.00117,0.000969268,0.000969268,0.000969268
376,16187,1.31482,1.27877,1.2313,0.82337,0.77918,0.84886,0.57218,0.92709,0.7997,1.00065,0.000945122,0.000945122,0.000945122
377,16677.9,1.27491,1.26666,1.21044,0.82229,0.77745,0.84861,0.5736,0.92777,0.79781,1.00078,0.000920976,0.000920976,0.000920976
378,17167.1,1.32409,1.31549,1.23376,0.8199,0.77868,0.84747,0.57345,0.92786,0.79609,1.0008,0.000896829,0.000896829,0.000896829
379,17657.3,1.28345,1.24904,1.21401,0.82074,0.77865,0.84786,0.57282,0.92827,0.79544,1.00043,0.000872683,0.000872683,0.000872683
380,18143.3,1.28613,1.25974,1.21109,0.82173,0.77745,0.84923,0.57334,0.92901,0.79725,1.00061,0.000848537,0.000848537,0.000848537
381,18633.1,1.28049,1.23317,1.20932,0.82403,0.77821,0.85118,0.57388,0.92899,0.79569,1.00012,0.00082439,0.00082439,0.00082439
382,19120.8,1.27607,1.25208,1.20801,0.8253,0.77745,0.8482,0.57382,0.92888,0.79236,0.9996,0.000800244,0.000800244,0.000800244
383,19610,1.27149,1.20902,1.20527,0.82959,0.77589,0.84723,0.57321,0.92945,0.79288,0.99923,0.000776098,0.000776098,0.000776098
384,20099.4,1.28602,1.2816,1.21497,0.82109,0.78053,0.84572,0.57314,0.93031,0.79191,1,0.000751951,0.000751951,0.000751951
385,20588,1.29354,1.24563,1.21965,0.82119,0.78107,0.84474,0.5736,0.93076,0.79208,1.00069,0.000727805,0.000727805,0.000727805
386,21076.9,1.29568,1.28115,1.2252,0.81607,0.78814,0.84616,0.57402,0.93091,0.79042,1.00034,0.000703659,0.000703659,0.000703659
387,21566.1,1.28351,1.26916,1.20796,0.81827,0.78761,0.84788,0.57449,0.9307,0.79033,1.00047,0.000679512,0.000679512,0.000679512
388,22056.4,1.26422,1.23805,1.19854,0.81772,0.78814,0.84852,0.57478,0.93095,0.78871,1.00085,0.000655366,0.000655366,0.000655366
389,22543.2,1.26617,1.2373,1.20955,0.81601,0.79304,0.84896,0.57351,0.93027,0.78948,1.00098,0.00063122,0.00063122,0.00063122
390,23033.3,1.26389,1.21713,1.20815,0.8144,0.79495,0.84978,0.57405,0.93101,0.78899,1.00173,0.000607073,0.000607073,0.000607073
389,538.344,1.16353,1.09986,1.15265,0.81086,0.79157,0.84726,0.5748,0.93188,0.79043,1.00145,0.00063122,0.00063122,0.00063122
390,1074.04,1.19159,1.12613,1.16497,0.81574,0.78734,0.84677,0.57451,0.93154,0.78998,1.00173,0.000607073,0.000607073,0.000607073
391,1617.55,0.77343,0.68745,0.79002,0.80494,0.79397,0.84621,0.57499,0.931,0.78659,1.00195,0.000582927,0.000582927,0.000582927
392,2131.92,0.76376,0.65942,0.78557,0.80706,0.79676,0.84744,0.57572,0.93024,0.78708,1.00176,0.00055878,0.00055878,0.00055878
393,2645.74,0.77871,0.64654,0.80053,0.8104,0.79786,0.8492,0.57704,0.92932,0.78681,1.00171,0.000534634,0.000534634,0.000534634
394,3159.33,0.77999,0.68046,0.7899,0.81962,0.79981,0.85307,0.57827,0.92917,0.78617,1.00189,0.000510488,0.000510488,0.000510488
395,3673.4,0.74629,0.64882,0.76912,0.82001,0.80139,0.85352,0.58032,0.92905,0.78702,1.00257,0.000486341,0.000486341,0.000486341
396,4187.52,0.76849,0.64876,0.7902,0.81935,0.80221,0.85374,0.58133,0.92793,0.7884,1.00207,0.000462195,0.000462195,0.000462195
397,4700.62,0.77452,0.65276,0.79474,0.81927,0.80564,0.8559,0.58227,0.92731,0.78837,1.00156,0.000438049,0.000438049,0.000438049
398,5214.24,0.74056,0.58958,0.76875,0.82272,0.80727,0.85835,0.58395,0.92811,0.78685,1.00159,0.000413902,0.000413902,0.000413902
399,5727.9,0.74881,0.6337,0.77095,0.81732,0.80758,0.8579,0.58318,0.92639,0.78631,0.99991,0.000389756,0.000389756,0.000389756
400,6240.99,0.7406,0.63341,0.76794,0.81574,0.80884,0.85892,0.58511,0.92632,0.78731,0.99976,0.00036561,0.00036561,0.00036561
401,6754.12,0.74324,0.57516,0.77021,0.81727,0.80408,0.85915,0.58521,0.92593,0.79142,0.99957,0.000341463,0.000341463,0.000341463
402,7268.91,0.76127,0.619,0.7956,0.8187,0.80307,0.85962,0.58549,0.92765,0.79996,1.00045,0.000317317,0.000317317,0.000317317
403,7782.46,0.74324,0.63559,0.77132,0.80705,0.82021,0.86075,0.58736,0.92775,0.80561,1.00019,0.000293171,0.000293171,0.000293171
404,8295.83,0.74991,0.59388,0.7778,0.80514,0.82313,0.86049,0.58816,0.92749,0.82029,0.99918,0.000269024,0.000269024,0.000269024
405,8808.54,0.71572,0.5884,0.7512,0.80467,0.82472,0.86168,0.58778,0.93084,0.82286,1.00083,0.000244878,0.000244878,0.000244878
406,9322.17,0.74904,0.57325,0.78194,0.80383,0.82433,0.86044,0.5891,0.93123,0.83515,1.00137,0.000220732,0.000220732,0.000220732
407,9836.48,0.74965,0.60015,0.78661,0.80206,0.82216,0.85882,0.58869,0.93188,0.83443,1.00157,0.000196585,0.000196585,0.000196585
408,10348.9,0.72465,0.57731,0.75572,0.80273,0.82254,0.85691,0.59025,0.93253,0.83364,1.00173,0.000172439,0.000172439,0.000172439
409,10862.3,0.74608,0.60497,0.78034,0.80364,0.82331,0.85803,0.59187,0.93373,0.82869,1.00181,0.000148293,0.000148293,0.000148293
410,11375.1,0.72806,0.58676,0.76427,0.809,0.81924,0.85911,0.5925,0.93342,0.82204,1.00091,0.000124146,0.000124146,0.000124146
